date,off_impact,on_impact,weekend_impact,building_name
2024-07-12,34.103038034082125,65.89696196591787,,DU_4
2024-07-13,21.959089933139264,78.04091006686073,78.04091006686073,DU_4
2024-07-14,25.75278894072315,74.24721105927685,74.24721105927685,DU_4
2024-07-15,26.613699583226463,73.38630041677354,,DU_4
2024-07-16,36.884632520209834,63.11536747979017,,DU_4
2024-07-17,31.600275607537316,68.39972439246267,,DU_4
2024-07-18,29.194266000461376,70.80573399953862,,DU_4
2024-07-19,15.58608638276257,84.41391361723744,,DU_4
2024-07-20,39.855440024290004,60.144559975709974,60.144559975709974,DU_4
2024-07-21,14.34979622997002,85.65020377002996,85.65020377002996,DU_4
2024-09-05,42.81353090419826,57.18646909580175,,DU_4
2024-09-06,23.73408173386718,76.26591826613281,,DU_4
2024-09-07,38.08925155045476,61.91074844954524,61.91074844954524,DU_4
2024-09-08,14.946205882542637,85.05379411745737,85.05379411745737,DU_4
2024-09-09,36.14868769521827,63.851312304781715,,DU_4
2024-09-10,25.38113620578623,74.61886379421377,,DU_4
2024-09-11,61.70039678633296,38.29960321366704,,DU_4
2024-09-12,75.28893005618862,24.71106994381137,,DU_4
2024-09-13,56.45247621716929,43.5475237828307,,DU_4
2024-09-14,51.88443497227762,48.11556502772236,48.11556502772236,DU_4
2024-09-15,36.65326394820907,63.34673605179092,63.34673605179092,DU_4
2024-09-17,45.01568203528651,54.98431796471348,,DU_4
2024-09-20,92.43922995973342,7.560770040266574,,DU_4
2024-09-21,77.49285413024386,22.507145869756155,22.507145869756155,DU_4
2024-09-24,28.867186801374412,71.1328131986256,,DU_4
2024-09-25,68.73127119600662,31.26872880399337,,DU_4
2024-09-29,42.664865225340606,57.33513477465938,57.33513477465938,DU_4
2024-09-30,33.02866838598793,66.97133161401207,,DU_4
2024-10-01,33.30294070095269,66.6970592990473,,DU_4
2024-10-02,61.257930926441674,38.74206907355832,,DU_4
2024-10-03,32.728827439609134,67.27117256039085,,DU_4
2024-04-11,22.302480342526444,77.69751965747356,,DU_5
2024-04-12,36.35883339331246,63.64116660668753,,DU_5
2024-04-13,42.323255515135685,57.67674448486431,57.67674448486431,DU_5
2024-04-14,37.35967277188178,62.64032722811823,62.64032722811823,DU_5
2024-04-15,43.41576547844056,56.58423452155943,,DU_5
2024-04-16,65.75768321295826,34.24231678704175,,DU_5
2024-04-17,52.28626547939048,47.71373452060951,,DU_5
2024-04-18,42.669906303321795,57.330093696678205,,DU_5
2024-04-19,28.89531558423996,71.10468441576006,,DU_5
2024-04-20,42.73818490489341,57.261815095106584,57.261815095106584,DU_5
2024-04-21,36.42627287442174,63.57372712557827,63.57372712557827,DU_5
2024-04-22,43.37267680850296,56.62732319149705,,DU_5
2024-04-23,44.79101210824979,55.208987891750205,,DU_5
2024-04-24,51.59129917953146,48.40870082046854,,DU_5
2024-04-25,20.244105141896497,79.75589485810352,,DU_5
2024-04-26,39.345935011548114,60.654064988451886,,DU_5
2024-04-27,51.47976227927691,48.52023772072309,48.52023772072309,DU_5
2024-04-28,28.24962274942055,71.75037725057946,71.75037725057946,DU_5
2024-04-29,56.90654050524431,43.093459494755685,,DU_5
2024-04-30,37.85062936212199,62.149370637878,,DU_5
2024-05-01,54.64047655955887,45.35952344044113,,DU_5
2024-05-02,47.264034314225064,52.73596568577492,,DU_5
2024-05-03,58.330119552641726,41.669880447358274,,DU_5
2024-05-04,27.223535817302547,72.77646418269745,72.77646418269745,DU_5
2024-05-05,48.10670318895615,51.89329681104383,51.89329681104383,DU_5
2024-05-06,50.54072994875395,49.45927005124606,,DU_5
2024-05-07,57.758025477776485,42.24197452222352,,DU_5
2024-05-08,57.7772104011397,42.2227895988603,,DU_5
2024-05-09,52.35865492292471,47.64134507707529,,DU_5
2024-05-10,47.60580964500628,52.39419035499372,,DU_5
2024-05-11,42.961278319254035,57.038721680745965,57.038721680745965,DU_5
2024-05-12,46.99779180081071,53.00220819918928,53.00220819918928,DU_5
2024-05-13,40.30102596139603,59.69897403860398,,DU_5
2024-05-14,27.739913375289348,72.26008662471065,,DU_5
2024-05-15,38.72359781104719,61.276402188952815,,DU_5
2024-05-16,40.31060163700995,59.68939836299006,,DU_5
2024-05-17,42.63010281371491,57.36989718628509,,DU_5
2024-05-18,49.52854450443615,50.471455495563866,50.471455495563866,DU_5
2024-05-19,45.1992863158922,54.800713684107805,54.800713684107805,DU_5
2024-05-20,46.97364039498195,53.026359605018044,,DU_5
2024-05-21,42.58158309923037,57.41841690076963,,DU_5
2024-05-22,58.562594065729655,41.437405934270345,,DU_5
2024-05-23,42.02191915124565,57.97808084875437,,DU_5
2024-05-24,49.373439535925705,50.6265604640743,,DU_5
2024-05-25,54.92229490116303,45.07770509883698,45.07770509883698,DU_5
2024-05-26,36.655043138793744,63.34495686120625,63.34495686120625,DU_5
2024-05-27,40.2511720672218,59.74882793277819,,DU_5
2024-05-28,43.941278740095655,56.058721259904345,,DU_5
2024-05-29,52.5576620123433,47.44233798765671,,DU_5
2024-05-30,45.96469898084796,54.03530101915204,,DU_5
2024-05-31,45.26848957905917,54.73151042094083,,DU_5
2024-06-01,44.97526453413137,55.02473546586862,55.02473546586862,DU_5
2024-06-02,48.999087092951505,51.0009129070485,51.0009129070485,DU_5
2024-06-03,51.40341578885593,48.59658421114408,,DU_5
2024-06-04,42.363765995894234,57.636234004105766,,DU_5
2024-06-05,55.556681957574085,44.443318042425936,,DU_5
2024-06-06,52.16034775295627,47.83965224704372,,DU_5
2024-06-07,54.940595125932866,45.05940487406713,,DU_5
2024-06-08,34.80010113842338,65.1998988615766,65.1998988615766,DU_5
2024-06-09,28.810364941576843,71.18963505842318,71.18963505842318,DU_5
2024-06-10,60.67587800559243,39.32412199440757,,DU_5
2024-06-11,55.99405158709809,44.0059484129019,,DU_5
2024-06-12,74.90600574428503,25.093994255714964,,DU_5
2024-06-13,49.763179502927294,50.236820497072706,,DU_5
2024-06-14,58.62908486841663,41.370915131583374,,DU_5
2024-06-15,54.73403735255391,45.265962647446095,45.265962647446095,DU_5
2024-06-16,45.996098040396184,54.003901959603816,54.003901959603816,DU_5
2024-06-17,38.16144944522527,61.83855055477472,,DU_5
2024-06-18,54.07791964455678,45.92208035544322,,DU_5
2024-06-19,21.44800290952656,78.55199709047345,,DU_5
2024-06-20,50.017736263239556,49.98226373676045,,DU_5
2024-06-21,15.811290887998236,84.18870911200177,,DU_5
2024-06-22,50.03004296711146,49.96995703288855,49.96995703288855,DU_5
2024-06-23,37.61760182704892,62.382398172951056,62.382398172951056,DU_5
2024-06-24,51.95868855026408,48.04131144973593,,DU_5
2024-06-25,50.628237623387705,49.3717623766123,,DU_5
2024-06-26,52.950935750797235,47.049064249202765,,DU_5
2024-06-27,69.73078719221974,30.26921280778026,,DU_5
2024-06-28,81.47570218457423,18.52429781542577,,DU_5
2024-06-29,48.63281634628099,51.36718365371902,51.36718365371902,DU_5
2024-06-30,52.86260730778879,47.13739269221121,47.13739269221121,DU_5
2024-07-01,79.2958643932473,20.7041356067527,,DU_5
2024-07-02,76.69063766155602,23.30936233844397,,DU_5
2024-07-03,43.968771448181194,56.0312285518188,,DU_5
2024-07-04,64.91351193122597,35.08648806877403,,DU_5
2024-07-07,61.54170851008068,38.45829148991931,38.45829148991931,DU_5
2024-07-08,47.03098667546523,52.96901332453478,,DU_5
2024-07-09,10.186899345480361,89.81310065451964,,DU_5
2024-07-10,13.205632724791593,86.7943672752084,,DU_5
2024-07-11,64.08993861217505,35.910061387824946,,DU_5
2024-07-12,13.133112610644131,86.86688738935587,,DU_5
2024-07-13,28.9612141404693,71.03878585953069,71.03878585953069,DU_5
2024-07-14,23.15678439093387,76.84321560906614,76.84321560906614,DU_5
2024-07-15,44.50607594887791,55.49392405112208,,DU_5
2024-07-16,49.53372950790389,50.4662704920961,,DU_5
2024-07-17,51.66151342554923,48.338486574450776,,DU_5
2024-07-19,31.535396346333005,68.464603653667,,DU_5
2024-07-21,11.557842097119673,88.44215790288033,88.44215790288033,DU_5
2024-09-04,61.830460630777374,38.16953936922262,,DU_5
2024-09-05,41.644599092012804,58.35540090798719,,DU_5
2024-09-06,54.145885674485704,45.85411432551429,,DU_5
2024-09-07,38.48728746385223,61.51271253614779,61.51271253614779,DU_5
2024-09-08,44.631833594081996,55.36816640591798,55.36816640591798,DU_5
2024-09-09,40.148747449174955,59.85125255082505,,DU_5
2024-09-10,62.75687250441432,37.243127495585696,,DU_5
2024-09-11,66.99741450290803,33.00258549709197,,DU_5
2024-09-12,77.62460342885488,22.375396571145117,,DU_5
2024-09-13,38.12534469637449,61.87465530362552,,DU_5
2024-09-14,79.43777173456883,20.562228265431166,20.562228265431166,DU_5
2024-09-15,75.53206985288168,24.467930147118327,24.467930147118327,DU_5
2024-09-16,35.86187585727774,64.13812414272229,,DU_5
2024-09-17,44.895355318803574,55.104644681196426,,DU_5
2024-09-18,62.45201677198371,37.5479832280163,,DU_5
2024-09-19,36.60999636523214,63.39000363476786,,DU_5
2024-09-20,39.33331093931244,60.66668906068756,,DU_5
2024-09-21,45.764373047151125,54.23562695284887,54.23562695284887,DU_5
2024-09-22,44.12207106327506,55.87792893672494,55.87792893672494,DU_5
2024-09-23,27.858746185768197,72.1412538142318,,DU_5
2024-09-24,52.76070244911395,47.23929755088604,,DU_5
2024-09-25,55.339648955711276,44.66035104428873,,DU_5
2024-09-26,75.75597184557023,24.244028154429785,,DU_5
2024-09-27,62.27972207219166,37.72027792780834,,DU_5
2024-09-28,56.23134453637001,43.76865546362998,43.76865546362998,DU_5
2024-09-29,56.35778809108132,43.642211908918675,43.642211908918675,DU_5
2024-09-30,64.00824422352015,35.99175577647985,,DU_5
2024-10-01,75.69583451140922,24.304165488590776,,DU_5
2024-10-02,59.3790196505254,40.6209803494746,,DU_5
2024-10-03,62.50455317211123,37.49544682788877,,DU_5
2024-10-04,43.637109068413835,56.362890931586165,,DU_5
2024-10-05,45.20609518842449,54.7939048115755,54.7939048115755,DU_5
2024-10-06,39.65163637067206,60.34836362932794,60.34836362932794,DU_5
2024-10-07,24.44572055714579,75.55427944285421,,DU_5
2024-10-08,48.88065817261771,51.11934182738229,,DU_5
2024-10-09,33.51696518833896,66.48303481166104,,DU_5
2024-10-10,51.52087487365087,48.47912512634913,,DU_5
2024-10-11,40.545148900542785,59.454851099457215,,DU_5
2024-10-12,62.19599673481311,37.804003265186886,37.804003265186886,DU_5
2024-10-13,38.915046599839826,61.08495340016016,61.08495340016016,DU_5
2024-10-14,36.146200982122664,63.85379901787734,,DU_5
2024-10-15,59.65162506918055,40.34837493081946,,DU_5
2024-02-16,22.527611897744052,77.47238810225593,,DU_6
2024-02-17,24.534092215693573,75.46590778430645,75.46590778430645,DU_6
2024-02-18,30.513624318974504,69.48637568102549,69.48637568102549,DU_6
2024-02-19,27.272905343201053,72.72709465679895,,DU_6
2024-02-20,14.830612767419964,85.16938723258004,,DU_6
2024-02-21,30.48381279812988,69.51618720187012,,DU_6
2024-02-22,32.71798199367345,67.28201800632655,,DU_6
2024-02-23,24.92861905429348,75.0713809457065,,DU_6
2024-02-24,41.80440126158197,58.19559873841802,58.19559873841802,DU_6
2024-02-25,29.690063734607676,70.30993626539232,70.30993626539232,DU_6
2024-02-26,37.77032356696185,62.22967643303815,,DU_6
2024-02-27,37.45187964719636,62.54812035280365,,DU_6
2024-02-28,16.444432020042026,83.55556797995798,,DU_6
2024-02-29,30.59578565772208,69.40421434227794,,DU_6
2024-03-01,42.80611083213919,57.1938891678608,,DU_6
2024-03-06,51.3969885933294,48.60301140667062,,DU_6
2024-03-07,53.78783362028583,46.21216637971419,,DU_6
2024-03-08,47.564998458104,52.435001541895986,,DU_6
2024-03-09,44.153487541065886,55.84651245893411,55.84651245893411,DU_6
2024-03-11,52.9146737102612,47.08532628973878,,DU_6
2024-03-12,26.242234848644248,73.75776515135574,,DU_6
2024-03-13,32.325756442975646,67.67424355702435,,DU_6
2024-03-14,29.52929910500534,70.47070089499465,,DU_6
2024-03-15,27.8968841044388,72.1031158955612,,DU_6
2024-03-16,22.537036148377677,77.46296385162232,77.46296385162232,DU_6
2024-03-17,25.9946382115243,74.00536178847568,74.00536178847568,DU_6
2024-03-18,19.36680454764003,80.63319545235996,,DU_6
2024-03-19,24.586526149161635,75.41347385083836,,DU_6
2024-03-20,32.406680630118245,67.59331936988177,,DU_6
2024-03-21,27.39577559229654,72.60422440770347,,DU_6
2024-03-22,33.01167105363362,66.98832894636637,,DU_6
2024-03-23,37.97217583080295,62.02782416919705,62.02782416919705,DU_6
2024-03-24,41.018003728028376,58.98199627197162,58.98199627197162,DU_6
2024-03-25,28.593574654944337,71.40642534505565,,DU_6
2024-03-26,28.727961271858266,71.27203872814175,,DU_6
2024-03-27,35.75555270252921,64.24444729747078,,DU_6
2024-03-28,29.667622001884038,70.33237799811597,,DU_6
2024-03-29,38.05405941304871,61.945940586951274,,DU_6
2024-03-30,30.218440248076238,69.78155975192375,69.78155975192375,DU_6
2024-03-31,32.66101349246489,67.33898650753511,67.33898650753511,DU_6
2024-04-01,25.52874057159224,74.47125942840775,,DU_6
2024-04-02,34.45201288677,65.54798711323,,DU_6
2024-04-03,31.654865705404546,68.34513429459547,,DU_6
2024-04-04,36.669617793133234,63.330382206866766,,DU_6
2024-04-05,33.98341979505498,66.01658020494501,,DU_6
2024-04-06,32.97855813615827,67.02144186384173,67.02144186384173,DU_6
2024-04-07,37.616868046776375,62.383131953223625,62.383131953223625,DU_6
2024-04-08,19.17681506305382,80.82318493694616,,DU_6
2024-04-09,33.57515156793468,66.42484843206532,,DU_6
2024-04-10,40.776713293734204,59.223286706265796,,DU_6
2024-04-11,35.0482189957505,64.9517810042495,,DU_6
2024-04-12,41.147774962900066,58.85222503709995,,DU_6
2024-04-13,35.21182669446731,64.7881733055327,64.7881733055327,DU_6
2024-04-14,39.05878287681246,60.94121712318753,60.94121712318753,DU_6
2024-04-15,31.96654482828116,68.03345517171884,,DU_6
2024-04-16,23.15939712374772,76.84060287625229,,DU_6
2024-04-17,24.48326129086789,75.51673870913211,,DU_6
2024-04-18,33.34937765492232,66.65062234507768,,DU_6
2024-04-21,48.9728264995899,51.02717350041011,51.02717350041011,DU_6
2024-04-23,44.17962384288426,55.820376157115724,,DU_6
2024-04-24,52.65041686880198,47.34958313119804,,DU_6
2024-04-25,49.25892156205119,50.741078437948815,,DU_6
2024-04-26,53.36590697785819,46.6340930221418,,DU_6
2024-04-27,36.4592530056253,63.5407469943747,63.5407469943747,DU_6
2024-04-28,40.161865825741195,59.83813417425882,59.83813417425882,DU_6
2024-04-29,24.82751328345978,75.17248671654022,,DU_6
2024-04-30,21.787814531080066,78.21218546891996,,DU_6
2024-05-01,37.54441839886185,62.455581601138135,,DU_6
2024-05-02,25.226173803706697,74.77382619629331,,DU_6
2024-05-03,15.656577289017845,84.34342271098214,,DU_6
2024-05-04,21.821941932491693,78.17805806750832,78.17805806750832,DU_6
2024-05-05,33.01908644678746,66.98091355321253,66.98091355321253,DU_6
2024-05-06,40.10451740582439,59.89548259417561,,DU_6
2024-05-07,34.84568929265017,65.15431070734982,,DU_6
2024-05-08,42.28343217780299,57.71656782219701,,DU_6
2024-05-09,46.777157047463355,53.22284295253663,,DU_6
2024-05-10,35.59741137345519,64.40258862654483,,DU_6
2024-05-11,38.099025013016465,61.90097498698353,61.90097498698353,DU_6
2024-05-12,35.63321711490978,64.36678288509022,64.36678288509022,DU_6
2024-05-13,35.94341942299286,64.05658057700714,,DU_6
2024-05-14,34.367465529723766,65.63253447027624,,DU_6
2024-05-15,54.70992734294231,45.29007265705771,,DU_6
2024-05-16,44.66854900567749,55.331450994322516,,DU_6
2024-05-17,57.794522235371026,42.20547776462899,,DU_6
2024-05-18,59.88469639269136,40.11530360730864,40.11530360730864,DU_6
2024-05-19,59.84009856616601,40.159901433833966,40.159901433833966,DU_6
2024-05-20,48.124998647809555,51.87500135219045,,DU_6
2024-05-21,58.90669913536358,41.093300864636404,,DU_6
2024-05-22,53.61788144628598,46.38211855371401,,DU_6
2024-05-23,64.9645076695138,35.03549233048621,,DU_6
2024-05-24,58.92218937224243,41.07781062775756,,DU_6
2024-05-25,57.41059024803017,42.58940975196982,42.58940975196982,DU_6
2024-05-26,55.825754793342554,44.174245206657446,44.174245206657446,DU_6
2024-05-29,60.775862068965516,39.224137931034484,,DU_6
2024-05-30,55.700816719494824,44.299183280505176,,DU_6
2024-05-31,61.71460706243065,38.285392937569355,,DU_6
2024-06-01,47.437265702923234,52.562734297076766,52.562734297076766,DU_6
2024-06-02,36.05119381524259,63.9488061847574,63.9488061847574,DU_6
2024-06-03,22.968258820601335,77.03174117939867,,DU_6
2024-06-04,15.317927146242246,84.68207285375775,,DU_6
2024-06-05,36.27889155870226,63.72110844129772,,DU_6
2024-06-06,43.9741510239011,56.02584897609889,,DU_6
2024-06-07,45.137691939301256,54.86230806069874,,DU_6
2024-06-08,30.812135906057787,69.18786409394221,69.18786409394221,DU_6
2024-06-09,41.820498564904845,58.17950143509515,58.17950143509515,DU_6
2024-06-10,24.40652096429439,75.5934790357056,,DU_6
2024-06-11,30.534976607746927,69.46502339225307,,DU_6
2024-06-12,45.90289826744986,54.097101732550136,,DU_6
2024-06-13,38.490353998876195,61.509646001123805,,DU_6
2024-06-14,47.44609745234563,52.553902547654374,,DU_6
2024-06-15,31.67835338508128,68.32164661491869,68.32164661491869,DU_6
2024-06-16,28.98083706072525,71.01916293927474,71.01916293927474,DU_6
2024-06-17,34.666852019927255,65.33314798007275,,DU_6
2024-06-18,60.65029231885233,39.34970768114767,,DU_6
2024-06-19,51.85545067555062,48.144549324449386,,DU_6
2024-06-20,55.814128831475664,44.185871168524315,,DU_6
2024-06-21,65.43524118658976,34.56475881341024,,DU_6
2024-06-22,65.92090147431537,34.07909852568463,34.07909852568463,DU_6
2024-06-23,54.228397290706475,45.771602709293525,45.771602709293525,DU_6
2024-06-24,64.2452870682836,35.75471293171639,,DU_6
2024-06-26,36.71456223942823,63.285437760571774,,DU_6
2024-06-27,33.961556271907305,66.0384437280927,,DU_6
2024-06-28,30.385168729654698,69.6148312703453,,DU_6
2024-06-29,46.7389574501946,53.2610425498054,53.2610425498054,DU_6
2024-06-30,54.33949894995216,45.660501050047834,45.660501050047834,DU_6
2024-07-01,52.05278515420162,47.94721484579838,,DU_6
2024-07-02,53.08948299975742,46.910517000242585,,DU_6
2024-07-03,57.42087635506054,42.57912364493946,,DU_6
2024-07-04,55.48519294389689,44.514807056103116,,DU_6
2024-07-07,56.77031802120142,43.22968197879858,43.22968197879858,DU_6
2024-07-08,50.11547929362291,49.88452070637709,,DU_6
2024-07-09,53.54091730915512,46.45908269084487,,DU_6
2024-07-10,56.79011718497692,43.20988281502308,,DU_6
2024-07-11,46.095901543598245,53.90409845640176,,DU_6
2024-07-12,42.28782753884844,57.71217246115157,,DU_6
2024-07-13,27.009634151857416,72.9903658481426,72.9903658481426,DU_6
2024-07-14,24.8714975225809,75.12850247741912,75.12850247741912,DU_6
2024-07-15,4.936083756236431,95.06391624376359,,DU_6
2024-07-16,27.10869955105887,72.89130044894112,,DU_6
2024-07-19,46.471534693380256,53.52846530661976,,DU_6
2024-07-20,66.64990510651128,33.350094893488716,33.350094893488716,DU_6
2024-07-21,61.204361476652224,38.79563852334779,38.79563852334779,DU_6
2024-09-13,32.44861729361962,67.55138270638038,,DU_6
2024-09-26,23.977977788441112,76.02202221155889,,DU_6
2024-09-28,42.97926666414294,57.020733335857074,57.020733335857074,DU_6
2024-10-05,32.770936863779625,67.22906313622036,67.22906313622036,DU_6
2024-10-07,43.315853482942686,56.68414651705732,,DU_6
2024-10-08,41.55305511446734,58.44694488553266,,DU_6
2024-10-09,47.2085302568518,52.79146974314819,,DU_6
2024-10-10,31.123075085490314,68.87692491450967,,DU_6
2024-10-13,38.51147967346755,61.48852032653246,61.48852032653246,DU_6
2024-01-30,41.428053455990096,58.571946544009904,,DU_7
2024-01-31,67.19785284665882,32.802147153341174,,DU_7
2024-02-01,38.56428695835601,61.43571304164399,,DU_7
2024-02-02,76.15599058914825,23.84400941085175,,DU_7
2024-02-03,45.40889245404792,54.59110754595208,54.59110754595208,DU_7
2024-02-04,63.49673457521112,36.503265424788864,36.503265424788864,DU_7
2024-02-05,57.21498363550229,42.78501636449769,,DU_7
2024-02-06,77.36803086388467,22.631969136115334,,DU_7
2024-02-07,68.5174935534779,31.482506446522102,,DU_7
2024-02-08,60.32510192379088,39.67489807620913,,DU_7
2024-02-09,45.795870886860435,54.20412911313955,,DU_7
2024-02-10,62.00285277246845,37.99714722753156,37.99714722753156,DU_7
2024-02-11,53.45653723798741,46.54346276201259,46.54346276201259,DU_7
2024-02-12,36.54107232214955,63.45892767785046,,DU_7
2024-02-13,50.31606717681183,49.68393282318818,,DU_7
2024-02-14,59.867469714825795,40.13253028517421,,DU_7
2024-02-15,72.57001362447507,27.429986375524944,,DU_7
2024-02-16,52.96405931495228,47.03594068504773,,DU_7
2024-02-17,46.3235856522414,53.676414347758595,53.676414347758595,DU_7
2024-02-18,59.17869952975514,40.82130047024485,40.82130047024485,DU_7
2024-02-19,63.24508876147459,36.75491123852543,,DU_7
2024-02-20,60.96861281932996,39.03138718067003,,DU_7
2024-02-21,57.15833223777845,42.841667762221554,,DU_7
2024-02-22,53.700194191685746,46.299805808314254,,DU_7
2024-02-23,44.71716720376238,55.282832796237635,,DU_7
2024-02-24,45.70914303396054,54.29085696603948,54.29085696603948,DU_7
2024-02-25,47.59881527831644,52.40118472168358,52.40118472168358,DU_7
2024-02-26,70.58860560994292,29.411394390057076,,DU_7
2024-02-27,68.62493338824103,31.375066611758967,,DU_7
2024-02-28,58.16771237900845,41.83228762099154,,DU_7
2024-02-29,69.58396284158634,30.416037158413655,,DU_7
2024-03-01,44.10728663438765,55.89271336561234,,DU_7
2024-03-02,62.472047981955924,37.52795201804408,37.52795201804408,DU_7
2024-03-03,49.507599693443254,50.49240030655674,50.49240030655674,DU_7
2024-03-04,52.41093911537674,47.58906088462325,,DU_7
2024-03-05,59.10137852296609,40.89862147703391,,DU_7
2024-03-06,50.949690956862405,49.050309043137595,,DU_7
2024-03-07,62.51125689471706,37.48874310528293,,DU_7
2024-03-08,48.02627671515618,51.97372328484382,,DU_7
2024-03-09,49.222255060024956,50.777744939975044,50.777744939975044,DU_7
2024-03-10,44.82582851784554,55.17417148215446,55.17417148215446,DU_7
2024-03-11,53.43588429161316,46.56411570838684,,DU_7
2024-03-12,52.97235365042202,47.027646349577964,,DU_7
2024-03-13,55.2563057145982,44.74369428540182,,DU_7
2024-03-14,54.81748936144223,45.18251063855778,,DU_7
2024-03-15,26.35464925652161,73.6453507434784,,DU_7
2024-03-16,36.65568949102162,63.344310508978374,63.344310508978374,DU_7
2024-03-17,45.37774305603996,54.622256943960046,54.622256943960046,DU_7
2024-03-18,49.92398005251253,50.07601994748745,,DU_7
2024-03-19,73.56013124068583,26.439868759314173,,DU_7
2024-03-20,77.55807882837374,22.44192117162626,,DU_7
2024-03-21,69.39373664605887,30.606263353941138,,DU_7
2024-03-22,44.40969730203524,55.59030269796475,,DU_7
2024-03-23,74.4488304859015,25.551169514098525,25.551169514098525,DU_7
2024-03-24,41.719451712692205,58.280548287307795,58.280548287307795,DU_7
2024-03-25,42.94754144583087,57.052458554169114,,DU_7
2024-03-26,66.9425220264223,33.05747797357769,,DU_7
2024-03-27,55.26166071726448,44.738339282735495,,DU_7
2024-03-28,73.86781213609781,26.132187863902185,,DU_7
2024-03-29,61.07380127187951,38.9261987281205,,DU_7
2024-03-30,62.05275906859674,37.94724093140325,37.94724093140325,DU_7
2024-03-31,48.2752285654267,51.72477143457331,51.72477143457331,DU_7
2024-04-02,71.2344581127357,28.765541887264312,,DU_7
2024-04-03,50.16973041752395,49.830269582476056,,DU_7
2024-04-04,47.461555805754244,52.538444194245756,,DU_7
2024-04-05,63.162954264459174,36.837045735540826,,DU_7
2024-04-06,53.1496518646953,46.85034813530471,46.85034813530471,DU_7
2024-04-07,55.03706295599283,44.96293704400715,44.96293704400715,DU_7
2024-04-08,62.02033619451544,37.97966380548457,,DU_7
2024-04-09,57.93600265671516,42.06399734328485,,DU_7
2024-04-10,64.5465183482826,35.453481651717404,,DU_7
2024-04-11,57.296602497092294,42.703397502907706,,DU_7
2024-04-12,82.07144603989714,17.928553960102846,,DU_7
2024-04-13,40.53894729043308,59.46105270956692,59.46105270956692,DU_7
2024-04-14,26.327639557377935,73.67236044262208,73.67236044262208,DU_7
2024-04-15,46.51819679329774,53.481803206702274,,DU_7
2024-04-16,63.25265200731,36.74734799269,,DU_7
2024-04-17,62.29568990295227,37.704310097047724,,DU_7
2024-04-18,44.979222165364845,55.02077783463514,,DU_7
2024-04-19,66.58171961056641,33.41828038943358,,DU_7
2024-04-20,48.63511385017721,51.36488614982279,51.36488614982279,DU_7
2024-04-21,70.18141907109325,29.81858092890674,29.81858092890674,DU_7
2024-04-22,42.53897759978695,57.46102240021303,,DU_7
2024-04-23,37.60035497031177,62.399645029688244,,DU_7
2024-04-24,58.130921911895626,41.869078088104374,,DU_7
2024-04-25,66.22099643508828,33.779003564911704,,DU_7
2024-04-26,89.09479426899586,10.905205731004147,,DU_7
2024-04-29,66.83249850687127,33.16750149312874,,DU_7
2024-04-30,62.84149282001476,37.15850717998523,,DU_7
2024-05-02,55.276078628911776,44.72392137108824,,DU_7
2024-05-03,47.629225365799996,52.37077463420001,,DU_7
2024-05-04,46.54951224890158,53.45048775109843,53.45048775109843,DU_7
2024-05-05,53.34041084057589,46.65958915942411,46.65958915942411,DU_7
2024-05-06,65.75421772690105,34.245782273098946,,DU_7
2024-05-07,52.53349114914977,47.46650885085024,,DU_7
2024-05-08,61.13946684525683,38.86053315474319,,DU_7
2024-05-09,41.56663409808795,58.43336590191204,,DU_7
2024-05-10,56.43792611361387,43.56207388638614,,DU_7
2024-05-11,48.833631995153276,51.16636800484672,51.16636800484672,DU_7
2024-05-12,58.48732302886188,41.51267697113813,41.51267697113813,DU_7
2024-05-13,38.55429439217568,61.44570560782432,,DU_7
2024-05-14,61.41426561388743,38.585734386112584,,DU_7
2024-05-15,54.139825822873355,45.86017417712663,,DU_7
2024-05-16,63.170289957489764,36.829710042510236,,DU_7
2024-05-17,69.48288108978349,30.517118910216507,,DU_7
2024-05-18,51.86759514257879,48.1324048574212,48.1324048574212,DU_7
2024-05-19,68.62679867007667,31.373201329923333,31.373201329923333,DU_7
2024-05-20,53.02247671217769,46.97752328782233,,DU_7
2024-05-21,62.01280127539276,37.987198724607246,,DU_7
2024-05-22,44.580079776637554,55.41992022336244,,DU_7
2024-05-23,69.17361104579818,30.826388954201832,,DU_7
2024-05-24,41.99526953223014,58.00473046776986,,DU_7
2024-05-25,71.50435889961837,28.495641100381615,28.495641100381615,DU_7
2024-05-26,54.987002126806786,45.01299787319322,45.01299787319322,DU_7
2024-05-27,49.273268392076105,50.726731607923895,,DU_7
2024-05-28,69.43495250516489,30.565047494835135,,DU_7
2024-05-29,38.429882893226,61.57011710677399,,DU_7
2024-05-30,41.30115737779031,58.69884262220969,,DU_7
2024-05-31,61.70024801616921,38.299751983830774,,DU_7
2024-06-01,52.858980162141336,47.14101983785864,47.14101983785864,DU_7
2024-06-02,33.05348854042683,66.94651145957319,66.94651145957319,DU_7
2024-06-03,51.00940124517934,48.99059875482066,,DU_7
2024-06-04,40.63436188367704,59.36563811632295,,DU_7
2024-06-05,43.60230617822344,56.39769382177656,,DU_7
2024-06-06,48.00780492217827,51.99219507782173,,DU_7
2024-06-07,60.315467257779034,39.68453274222096,,DU_7
2024-06-08,41.714445279347785,58.28555472065222,58.28555472065222,DU_7
2024-06-09,52.993559202200494,47.00644079779953,47.00644079779953,DU_7
